pdf,pdf_path,keyword,keyword_is_regex,start,end,context,context_hash,has_action,action_hits
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,555707,555724,"Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula DISPOSICION N.deg 207/DGEVA/18 Buenos Aires, 17 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2017-22737445- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Rubros habilitados: Taller de tapiceria en general (111.068); Taller de reparacion de vehiculos automotores (130.001); Taller de soldadura autogena y electrica (130.004); Taller de chapisteria como actividad principal o como actividad complementaria (130.005). Rubros segun normativa vigente: Tapizado y retapizado (503430) (ClaNAE Ndeg 502.40); Mantenimiento y reparacion del motor n.c.p.; mecanica integral (502613) (ClaNAE 502.99); Reparacion y pintura de carrocerias (503113) (ClaNAE 502.60); Colocacion y reparacion de guardabarros y protecciones exteriores (503114) (ClaNAE 502.60)"", a desarrollarse en la calle Manuela Pedraza No 1.849/51, Planta Baja, de esta Ciudad, con una superficie de 297,59 m2, Nomenclatura Catastral: Circunscripcion: 16, Seccion: 27, Manzana: 54, Parcela: 22, Distrito de Zonificacion: R2bI; Que en el Informe Ndeg IF-2017-30205439-DGEVA, de fecha 28 de Diciembre de 2.017, la Gerencia Operativa de Evaluacion de Impacto Ambiental de esta Direccion General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 196 Que por Informe Ndeg IF-2018-02067663-DGEVA, de fecha 8 de Enero de 2.018, la Subgerencia Operativa de Impacto Acustico de esta Direccion General, manifiesta que las actividades: ""Mantenimiento y reparacion del motor n.c.p.; mecanica integral; Reparacion y pintura de carrocerias; colocacion y reparacion de guardabarros y protecciones exteriores."" se encuentran catalogadas en el Anexo IX del Decreto reglamentario Ndeg 740/07, de",0085905b796d5357d98e01974bd1c90a,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,555796,555813,"de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula DISPOSICION N.deg 207/DGEVA/18 Buenos Aires, 17 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2017-22737445- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Rubros habilitados: Taller de tapiceria en general (111.068); Taller de reparacion de vehiculos automotores (130.001); Taller de soldadura autogena y electrica (130.004); Taller de chapisteria como actividad principal o como actividad complementaria (130.005). Rubros segun normativa vigente: Tapizado y retapizado (503430) (ClaNAE Ndeg 502.40); Mantenimiento y reparacion del motor n.c.p.; mecanica integral (502613) (ClaNAE 502.99); Reparacion y pintura de carrocerias (503113) (ClaNAE 502.60); Colocacion y reparacion de guardabarros y protecciones exteriores (503114) (ClaNAE 502.60)"", a desarrollarse en la calle Manuela Pedraza No 1.849/51, Planta Baja, de esta Ciudad, con una superficie de 297,59 m2, Nomenclatura Catastral: Circunscripcion: 16, Seccion: 27, Manzana: 54, Parcela: 22, Distrito de Zonificacion: R2bI; Que en el Informe Ndeg IF-2017-30205439-DGEVA, de fecha 28 de Diciembre de 2.017, la Gerencia Operativa de Evaluacion de Impacto Ambiental de esta Direccion General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 196 Que por Informe Ndeg IF-2018-02067663-DGEVA, de fecha 8 de Enero de 2.018, la Subgerencia Operativa de Impacto Acustico de esta Direccion General, manifiesta que las actividades: ""Mantenimiento y reparacion del motor n.c.p.; mecanica integral; Reparacion y pintura de carrocerias; colocacion y reparacion de guardabarros y protecciones exteriores."" se encuentran catalogadas en el Anexo IX del Decreto reglamentario Ndeg 740/07, de la Ley Ndeg 1.540 y le corresponde al titular de la misma la",29ceeee7b9e4f799659443af20bf7207,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,558631,558648,"(RAC), estableciendose condiciones especificas de funcionamiento; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subg erencia Operativa de Registros y Evaluacion Tecnica Legal, ha tomado la debida intervencion en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones, Ndeg RESOL- 2017-181-APRA y Ndeg RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACION AMBIENTAL DE LA AGENCIA DE PROTECCION AMBIENTAL DISPONE Articulo 1deg.- Categorizase el proyecto: ""Rubros habilitados: Taller de tapiceria en general (111.068); Taller de reparacion de vehiculos automotores (130.001); Taller de soldadura autogena y electrica (130.004); Taller de chapisteria como actividad principal o como actividad complementaria (130.005). Rubros segun normativa vigente: Tapizado y retapizado (503430) (ClaNAE Ndeg 502.40); Mantenimiento y reparacion del motor n.c.p.; mecanica integral (502613) (ClaNAE 502.99); Reparacion y pintura de carrocerias (503113) (ClaNAE 502.60); Colocacion y reparacion de guardabarros y protecciones exteriores (503114) (ClaNAE 502.60)"", a desarrollarse en la calle Manuela Pedraza No 1.849/51, Planta Baja, de esta Ciudad, con una superficie de 297,59 m2, Nomenclatura Catastral: Circunscripcion: 16, Seccion: 27, Manzana: 54, Parcela: 22, Distrito de Zonificacion: R2bI, como de Impacto Ambiental Sin Relevante Efecto. Articulo 2deg.- Otorgase el Certificado de Aptitud Ambiental a nombre de Reinaldo Gabriel FATTORI, titular de la actividad indicada en el articulo 1deg. No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 197 Articulo 3deg.- Se establecen las siguientes condiciones a cumplir en el desarrollo de la actividad: 1) Cumplir con la Ley No 1.540 y Decreto Reglamentario No 740/07, debiendose inscribir en el Registro de Actividades Catalogadas como potencialmente contaminantes por ruidos o vibraciones (RAC), creado por el mismo; 2) Cumplir con la Ley No 1.356 y Decreto Reglamentario Ndeg 198/06; 3) Poseer un Plan de Gestion de Residuos de todo tipo que contemple minimizar su produccion, establezca las formas y horarios de disposicion transitoria y recoleccion diferenciada de los residuos dentro del marco normativo vigente en la materia; 4) Implementar las medidas de mitigacion necesarias para evitar alteraciones en el transito, debido a las actividades de Estacionamiento y Carga y Descarga de los vehiculos que operen con el establecimiento; 5) Contar con un sistema de senal sonora y visual, para indicar el ingreso y egreso de vehiculos al establecimiento con el objeto de minimizar el riesgo de accidentes con peatones.",db45fc0c711aeb68c7ca4dddaa1f80a4,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,565180,565197,"previo al retiro de la presente Disposicion. Articulo 8deg.- Registrese. Publiquese en el BOCBA. Notifiquese y entreguese copia de la presente Disposicion y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejandose debida constancia de ello en el cuerpo de la actuacion. Cumplido, comuniquese a la Direccion General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula DISPOSICION N.deg 209/DGEVA/18 Buenos Aires, 17 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2016-16913656- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Rubro habilitado: (604.065) Servicio de engrase y/o lavado manual de automotores; Rubros segun normativa vigente: Lavadero manual de vehiculos automotores (604.201); Cafe bar (602.020)"", a desarrollarse en la calle Punta Arenas Ndeg 1.914/16/18, Planta Baja, de esta Ciudad, con una superficie de 124 m2, Nomenclatura Catastral: Circunscripcion: 15, Seccion: 59, Manzana: 14, Parcela: 25A, Distrito de Zonificacion: R2bII; Que en el Informe Ndeg IF-2017-09142656-DGET, de fecha 19 de Abril de 2.017, la ex Subgerencia Operativa de Impacto Ambiental Acumulado y Actividades Especiales considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 199 Que por Informe Ndeg IF-2017-29620243-DGEVA, de fecha 20 de Diciembre de 2.017, la Subgerencia Operativa de Impacto Acustico de esta Direccion General, manifiesta que la actividad: ""Lavadero de coches automatico y/o manual"" se encuentra catalogada en el Anexo IX del Decreto reglamentario Ndeg 740/07, de la Ley Ndeg 1.540 y le corresponde al titular de la misma la inscripcion en",17f8fe525e606818261916f17b899b53,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,565278,565295,"BOCBA. Notifiquese y entreguese copia de la presente Disposicion y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejandose debida constancia de ello en el cuerpo de la actuacion. Cumplido, comuniquese a la Direccion General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula DISPOSICION N.deg 209/DGEVA/18 Buenos Aires, 17 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2016-16913656- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Rubro habilitado: (604.065) Servicio de engrase y/o lavado manual de automotores; Rubros segun normativa vigente: Lavadero manual de vehiculos automotores (604.201); Cafe bar (602.020)"", a desarrollarse en la calle Punta Arenas Ndeg 1.914/16/18, Planta Baja, de esta Ciudad, con una superficie de 124 m2, Nomenclatura Catastral: Circunscripcion: 15, Seccion: 59, Manzana: 14, Parcela: 25A, Distrito de Zonificacion: R2bII; Que en el Informe Ndeg IF-2017-09142656-DGET, de fecha 19 de Abril de 2.017, la ex Subgerencia Operativa de Impacto Ambiental Acumulado y Actividades Especiales considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 199 Que por Informe Ndeg IF-2017-29620243-DGEVA, de fecha 20 de Diciembre de 2.017, la Subgerencia Operativa de Impacto Acustico de esta Direccion General, manifiesta que la actividad: ""Lavadero de coches automatico y/o manual"" se encuentra catalogada en el Anexo IX del Decreto reglamentario Ndeg 740/07, de la Ley Ndeg 1.540 y le corresponde al titular de la misma la inscripcion en el Registro de actividades catalogadas (RAC), estableciendose condiciones especificas de funcionamiento; Que el",ff427c6f6a17ee65a3e3810563bdb661,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,567583,567600,"Operativa de Impacto Acustico de esta Direccion General, manifiesta que la actividad: ""Lavadero de coches automatico y/o manual"" se encuentra catalogada en el Anexo IX del Decreto reglamentario Ndeg 740/07, de la Ley Ndeg 1.540 y le corresponde al titular de la misma la inscripcion en el Registro de actividades catalogadas (RAC), estableciendose condiciones especificas de funcionamiento; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluacion Tecnica Legal, ha tomado la debida intervencion en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones, Ndeg RESOL- 2017-181-APRA y Ndeg RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACION AMBIENTAL DE LA AGENCIA DE PROTECCION AMBIENTAL DISPONE Articulo 1deg.- Categorizase el proyecto: ""Rubro habilitado: (604.065) Servicio de engrase y/o lavado manual de automotores; Rubros segun normativa vigente: Lavadero manual de vehiculos automotores (604.201); Cafe bar (602.020)"", a desarrollarse en la calle Punta Arenas Ndeg 1.914/16/18, Planta Baja, de esta Ciudad, con una superficie de 124 m2, Nomenclatura Catastral: Circunscripcion: 15, Seccion: 59, Manzana: 14, Parcela: 25A, Distrito de Zonificacion: R2bII, como de Impacto Ambiental Sin Relevante Efecto. Articulo 2deg.- Otorgase el Certificado de Aptitud Ambiental a nombre de Nestor Damian CANDIA, titular de la actividad indicada en el articulo 1deg. Articulo 3deg.- Se establecen las siguientes condiciones a cumplir en el desarrollo de la actividad: 1) Cumplir con la Ley No 1.540 y Decreto Reglamentario No 740/07, debiendose inscribir en el Registro de Actividades Catalogadas como potencialmente contaminantes por ruidos o vibraciones (RAC), creado por el mismo; 2) Cumplir con la Ley No 1.356 y Decreto Reglamentario Ndeg 198/06; 3) Poseer un Plan de Gestion de Residuos de todo tipo que contemple minimizar su produccion, establezca las formas y horarios de disposicion transitoria y recoleccion diferenciada de los residuos dentro del marco normativo vigente en la materia; 4) Implementar las medidas de mitigacion necesarias para evitar alteraciones en el transito, debido a las actividades de Estacionamiento y Carga y Descarga de los vehiculos que operen con el establecimiento; 5) Contar con un sistema de senal sonora y visual, para indicar el ingreso y egreso de vehiculos al establecimiento con el objeto de minimizar el riesgo de accidentes con peatones. Dicho sistema debera cumplir con los requisitos establecidos por la Ley No 1.540 y",6f232aea8c05ff9f439e238c715e505c,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,574114,574131,"Notifiquese y entreguese copia de la presente Disposicion y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejandose debida constancia de ello en el cuerpo de la actuacion. Cumplido, comuniquese a la Direccion General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 201 DISPOSICION N.deg 254/DGEVA/18 Buenos Aires, 23 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2017-08173827- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Cafe bar (602.020); Despacho de bebidas, wisqueria, cerveceria (602.030); Restaurante, cantina (602.000) y Elaboracion de cerveza, bebidas malteadas y de malta (ClaNAE: 1553.0) (500.430)"", a desarrollarse en la calle Jeronimo Salguero Ndeg 1.358, Planta Baja, de esta Ciudad, con una superficie de 141,65 m2, Nomenclatura Catastral: Circunscripcion: 18, Seccion: 19, Manzana: 024, Parcela: 039, Distrito de Zonificacion: R2b I; Que en el Informe Ndeg IF-2018-03167428-DGEVA, de fecha 19 de enero de 2018, la Subgerencia Operativa de Impacto Ambiental de Actividades y Proyectos de esta Direccion General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluacion Tecnica Legal, ha tomado la debida intervencion en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones, Ndeg RESOL- 2017-181-APRA y Ndeg RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE",b73e1b49a504f00f40d5fad354b58e95,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,574230,574247,"dejandose debida constancia de ello en el cuerpo de la actuacion. Cumplido, comuniquese a la Direccion General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 201 DISPOSICION N.deg 254/DGEVA/18 Buenos Aires, 23 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2017-08173827- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Cafe bar (602.020); Despacho de bebidas, wisqueria, cerveceria (602.030); Restaurante, cantina (602.000) y Elaboracion de cerveza, bebidas malteadas y de malta (ClaNAE: 1553.0) (500.430)"", a desarrollarse en la calle Jeronimo Salguero Ndeg 1.358, Planta Baja, de esta Ciudad, con una superficie de 141,65 m2, Nomenclatura Catastral: Circunscripcion: 18, Seccion: 19, Manzana: 024, Parcela: 039, Distrito de Zonificacion: R2b I; Que en el Informe Ndeg IF-2018-03167428-DGEVA, de fecha 19 de enero de 2018, la Subgerencia Operativa de Impacto Ambiental de Actividades y Proyectos de esta Direccion General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluacion Tecnica Legal, ha tomado la debida intervencion en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones, Ndeg RESOL- 2017-181-APRA y Ndeg RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACION AMBIENTAL DE LA AGENCIA DE PROTECCION AMBIENTAL DISPONE Articulo 1deg.- Categorizase el proyecto: ""Cafe bar (602.020);",c87a97e9a946229de24eb133c03c3d07,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,576054,576071,"por lo que no es necesario establecer una Auditoria especial para su verificacion; Que asimismo el titular de la actividad presenta un Informe de Evaluacion de Impacto Acustico (IEIA) de conformidad con la Ley Ndeg 1.540 y el Decreto reglamentario Ndeg 740/07; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluacion Tecnica Legal, ha tomado la debida intervencion en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones, Ndeg RESOL- 2017-181-APRA y Ndeg RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACION AMBIENTAL DE LA AGENCIA DE PROTECCION AMBIENTAL DISPONE Articulo 1deg.- Categorizase el proyecto: ""Cafe bar (602.020); Despacho de bebidas, wisqueria, cerveceria (602.030); Restaurante, cantina (602.000) y Elaboracion de cerveza, bebidas malteadas y de malta (ClaNAE: 1553.0) (500.430)"", a desarrollarse en la calle Jeronimo Salguero Ndeg 1.358, Planta Baja, de esta Ciudad, con una No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 202 superficie de 141,65 m2, Nomenclatura Catastral: Circunscripcion: 18, Seccion: 19, Manzana: 024, Parcela: 039, Distrito de Zonificacion: R2b I, como de Impacto Ambiental Sin Relevante Efecto. Articulo 2deg.- Otorgase el Certificado de Aptitud Ambiental a nombre de MACEMO S.R.L., titular de la actividad indicada en el articulo 1deg. Articulo 3deg.- Se establecen las siguientes condiciones a cumplir en el desarrollo de la actividad: 1) Cumplir con la Ley No 1.540 y Decreto Reglamentario No 740/07; 2) Cumplir con la Ley No 1.356 y Decreto Reglamentario Ndeg 198/06; 3) Poseer un Plan de Gestion de Residuos de todo tipo que contemple minimizar su produccion, establezca las formas y horarios de disposicion transitoria y recoleccion diferenciada de los residuos dentro del marco normativo vigente en la materia; 4) Implementar las medidas de mitigacion necesarias para evitar alteraciones en el transito, debido a las actividades de Estacionamiento y Carga y Descarga de los vehiculos que operen con el establecimiento; 5) Cumplir con la Ley Ndeg 11.843 y normas complementarias en lo que respecta a Control de Roedores y Vectores, contando con las obleas correspondientes vigentes; 6) El sistema de climatizacion del establecimiento debera contar con equipos que cumplan con la Ley Nacional No 23.778 y normativas complementarias en lo que respecta a las sustancias reguladas por dicha normativa; 7) Instalar las maquinarias y/o fuentes de",fa51bd398e49578f6a8977cfa43cc438,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Impacto ambiental,0,581092,581109,"- 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 203 Articulo 8deg.- Registrese. Publiquese en el BOCBA. Notifiquese y entreguese copia de la presente Disposicion y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejandose debida constancia de ello en el cuerpo de la actuacion. Cumplido, comuniquese a la Direccion General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Direccion General de Control Ambiental dependiente de la Agencia de Proteccion Ambiental. Cumplido, archivese. Vidal Maula DISPOSICION N.deg 255/DGEVA/18 Buenos Aires, 23 de enero de 2018 VISTO: Las Leyes Ndeg 123 y Ndeg 2.216, el Decreto Ndeg 222/12, la Resolucion Ndeg RESOL-2017- 171-APRA, el Expediente Ndeg EX-2017-17393417- -MGEYA-DGTALAPRA, y CONSIDERANDO: Que por la actuacion referenciada se presenta la solicitud de categorizacion del proyecto: ""Obra nueva: Vivienda Colectiva"", a desarrollarse en Avenida Avellaneda Ndeg 952/56/60/62, Subsuelo, Planta Baja, 1deg a 13 Piso, de esta Ciudad, con una superficie de 5.892,79 m2, Nomenclatura Catastral: Circunscripcion: 7, Seccion: 45, Manzana: 17, Parcela: 6A, Distrito de Zonificacion: R2aII; Que en atencion a la superficie de la obra, el distrito de zonificacion y el barrio donde se desarrollara el proyecto corresponde someter la misma a la Evaluacion Tecnica de Impacto Ambiental, prevista en la Ley Ndeg 123 y sus normas modificatorias y reglamentarias, conforme lo establecido en el articulo 3deg del Decreto Ndeg 220/07; Que en el Informe Ndeg IF-2017-29621715-DGEVA, de fecha 20 de diciembre de 2.017, la Gerencia Operativa de Evaluacion de Impacto Ambiental de esta Direccion General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto elevado a la Comision Interfuncional de Habilitacion Ambiental; Que en respuesta a lo precedentemente expresado, la Comision Interfuncional de Habilitacion Ambiental suscribio el Acta Ndeg 16-CIHA/17 sin formular objeciones al proyecto de que se trata; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecucion de la actividad; Que la categorizacion asignada resulta conforme con el Decreto Ndeg 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las areas de control del Gobierno de la Ciudad Autonoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificacion; Que el Certificado de Aptitud Ambiental se otorga, previa declaracion jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento",d4f74e0b8e2e1de1a6c1f493f1568f18,0,
